Model year,Make,Model,Vehicle class,Engine size (L),Cylinders,Transmission,Fuel type,City (L/100 km),Highway (L/100 km),Combined (L/100 km),Combined (mpg),CO2 emissions (g/km),CO2 rating,Smog rating
2017,Dodge,Charger,Full-size,3.6,6,A5,X,13.7,9.0,11.6,24,271,4.0,6.0
2017,Dodge,Charger,Full-size,3.6,6,A8,X,12.4,7.8,10.3,27,242,5.0,6.0
2017,Dodge,Charger (MDS),Full-size,5.7,8,A5,X,15.6,9.7,12.9,22,302,3.0,6.0
2017,Dodge,Charger (MDS),Full-size,5.7,8,A8,X,14.7,9.4,12.3,23,289,4.0,6.0
2017,Dodge,Charger AWD,Full-size,3.6,6,A8,X,12.8,8.7,11.0,26,258,4.0,6.0
2017,Dodge,Charger AWD FFV,Full-size,3.6,6,A8,X,12.8,8.7,11.0,26,258,4.0,6.0
2017,Dodge,Charger AWD FFV,Full-size,3.6,6,A8,E,17.6,12.0,15.0,19,248,5.0,6.0
2017,Dodge,Charger AWD,Full-size,5.7,8,A5,X,16.0,10.1,13.3,21,312,3.0,6.0
2017,Dodge,Durango AWD,Sport utility vehicle: Standard,3.6,6,A8,X,12.7,9.6,11.3,25,265,4.0,6.0
2017,Dodge,Durango AWD,Sport utility vehicle: Standard,5.7,8,A8,X,16.6,10.7,14.0,20,328,3.0,6.0
2017,Dodge,Grand Caravan FFV,Minivan,3.6,6,A6,X,13.7,9.4,11.8,24,276,4.0,6.0
2017,Dodge,Grand Caravan FFV,Minivan,3.6,6,A6,E,19.4,13.3,16.7,17,274,4.0,6.0
2017,Dodge,Journey,Sport utility vehicle: Small,2.4,4,A4,X,12.7,9.2,11.1,25,261,4.0,6.0
2017,Dodge,Journey FFV,Sport utility vehicle: Small,3.6,6,A6,X,14.2,9.5,12.1,23,284,4.0,6.0
2017,Dodge,Journey FFV,Sport utility vehicle: Small,3.6,6,A6,E,19.1,13.2,16.4,17,274,4.0,6.0
2017,Dodge,Journey AWD,Sport utility vehicle: Small,3.6,6,A6,X,14.5,10.0,12.4,23,292,4.0,6.0
2017,FIAT,500 Abarth Cabrio,Minicompact,1.4,4,A6,X,9.7,7.4,8.7,32,202,6.0,6.0
2017,FIAT,500 Abarth Hatchback,Minicompact,1.4,4,A6,X,9.7,7.4,8.7,32,202,6.0,6.0
2017,FIAT,500L,Station wagon: Small,1.4,4,A6,X,10.7,7.9,9.4,30,221,5.0,6.0
2017,FIAT,500X,Sport utility vehicle: Small,1.4,4,M6,X,9.5,7.1,8.4,34,197,6.0,6.0
2017,FIAT,500X,Sport utility vehicle: Small,2.4,4,A9,X,10.7,7.7,9.3,30,219,5.0,6.0
2017,FIAT,500X AWD,Sport utility vehicle: Small,2.4,4,A9,X,11.0,8.0,9.7,29,226,5.0,6.0
2017,Ford,Edge,Sport utility vehicle: Small,2.0,4,AS6,X,11.5,8.0,9.9,29,233,5.0,7.0
2017,Ford,Edge (Start/Stop),Sport utility vehicle: Small,2.0,4,AS6,X,11.3,8.0,9.8,29,230,5.0,7.0
2017,Ford,Edge,Sport utility vehicle: Small,3.5,6,AS6,X,13.5,9.1,11.5,25,270,4.0,6.0
2017,Ford,Edge AWD,Sport utility vehicle: Small,2.0,4,AS6,X,11.9,8.6,10.4,27,244,5.0,7.0
2017,Ford,Edge AWD,Sport utility vehicle: Small,2.7,6,AS6,X,13.8,9.8,12.0,24,281,4.0,7.0
2017,Ford,Edge AWD,Sport utility vehicle: Small,3.5,6,AS6,X,13.9,10.0,12.1,23,284,4.0,6.0
2017,Ford,Escape,Sport utility vehicle: Small,1.5,4,AS6,X,10.2,7.8,9.1,31,214,6.0,6.0
2017,Ford,Escape,Sport utility vehicle: Small,2.0,4,AS6,X,10.6,8.0,9.5,30,222,5.0,7.0
2017,Ford,Escape FFV,Sport utility vehicle: Small,2.5,4,AS6,X,11.1,8.1,9.7,29,229,5.0,6.0
2017,Ford,Escape FFV,Sport utility vehicle: Small,2.5,4,AS6,E,15.2,10.8,13.3,21,219,5.0,6.0
2017,Ford,Escape AWD,Sport utility vehicle: Small,1.5,4,AS6,X,10.7,8.3,9.6,29,226,5.0,6.0
2017,Ford,Escape AWD,Sport utility vehicle: Small,2.0,4,AS6,X,11.5,8.7,10.2,28,239,5.0,7.0
2017,Ford,Expedition 4X4,Sport utility vehicle: Standard,3.5,6,AS6,X,15.9,12.0,14.2,20,333,3.0,5.0
2017,Ford,Explorer,Sport utility vehicle: Standard,2.3,4,AS6,X,12.6,8.6,10.8,26,254,5.0,6.0
2017,Ford,Explorer FFV,Sport utility vehicle: Standard,3.5,6,AS6,X,13.9,9.7,12.0,24,281,4.0,5.0
2017,Ford,Explorer FFV,Sport utility vehicle: Standard,3.5,6,AS6,E,18.7,12.9,16.1,18,264,4.0,5.0
2017,Ford,Explorer AWD,Sport utility vehicle: Standard,2.3,4,AS6,X,13.1,9.2,11.3,25,266,4.0,6.0
2017,Ford,Explorer AWD,Sport utility vehicle: Standard,3.5,6,AS6,X,14.8,10.7,13.0,22,305,3.0,6.0
2017,Ford,Explorer FFV AWD,Sport utility vehicle: Standard,3.5,6,AS6,X,14.4,10.5,12.6,22,296,4.0,5.0
2017,Ford,Explorer FFV AWD,Sport utility vehicle: Standard,3.5,6,AS6,E,19.6,14.2,17.2,16,284,4.0,5.0
2017,Ford,F-150,Pickup truck: Standard,2.7,6,AS6,X,12.2,9.3,10.9,26,256,5.0,6.0
2017,Ford,F-150 (LT Tire Pkg),Pickup truck: Standard,2.7,6,AS6,X,12.4,9.8,11.2,25,263,4.0,6.0
2017,Ford,F-150 (Payload Pkg),Pickup truck: Standard,2.7,6,AS6,X,13.1,9.8,11.6,24,272,4.0,6.0
2017,Ford,F-150,Pickup truck: Standard,3.5,6,AS10,X,12.7,9.5,11.3,25,264,4.0,5.0
2017,Ford,F-150 FFV,Pickup truck: Standard,3.5,6,A6,X,13.2,9.7,11.6,24,272,4.0,6.0
2017,Ford,F-150 FFV,Pickup truck: Standard,3.5,6,A6,E,17.9,13.2,15.8,18,258,4.0,6.0
2017,Ford,F-150 (LT Tire Pkg),Pickup truck: Standard,3.5,6,AS10,X,13.0,10.2,11.7,24,274,4.0,5.0
2017,Ford,F-150 (Payload Pkg),Pickup truck: Standard,3.5,6,AS10,X,13.8,10.7,12.4,23,290,4.0,5.0
2017,Ford,F-150 FFV,Pickup truck: Standard,5.0,8,AS6,X,15.4,10.6,13.2,21,310,3.0,6.0
2017,Ford,F-150 FFV,Pickup truck: Standard,5.0,8,AS6,E,20.5,14.3,17.7,16,291,4.0,6.0
2017,Ford,F-150 FFV (Payload Pkg),Pickup truck: Standard,5.0,8,AS6,E,20.5,14.3,17.7,16,291,4.0,6.0
2017,Ford,F-150 4X4,Pickup truck: Standard,2.7,6,AS6,X,13.1,10.2,11.8,24,276,4.0,6.0
2017,Ford,F-150 4X4 (LT Tire Pkg),Pickup truck: Standard,2.7,6,AS6,X,13.5,11.2,12.5,23,293,4.0,6.0
2017,Ford,F-150 4X4 (Payload Pkg),Pickup truck: Standard,2.7,6,AS6,X,13.3,10.7,12.3,23,288,4.0,6.0
2017,Ford,F-150 4X4,Pickup truck: Standard,3.5,6,AS10,X,13.6,10.3,12.1,23,284,4.0,5.0
2017,Ford,F-150 FFV 4X4,Pickup truck: Standard,3.5,6,A6,X,14.0,10.6,12.5,23,293,4.0,6.0
2017,Ford,F-150 FFV 4X4,Pickup truck: Standard,3.5,6,A6,E,19.0,14.3,16.9,17,281,4.0,6.0
2017,Ford,F-150 4X4 (LT Tire Pkg),Pickup truck: Standard,3.5,6,AS10,X,13.6,10.7,12.3,23,288,4.0,5.0
2017,Ford,F-150 4X4 (Payload Pkg),Pickup truck: Standard,3.5,6,AS10,X,14.0,11.0,12.7,22,298,4.0,5.0
2017,Ford,F-150 FFV 4X4,Pickup truck: Standard,5.0,8,AS6,X,15.9,11.3,13.8,20,323,3.0,6.0
2017,Ford,F-150 FFV 4X4,Pickup truck: Standard,5.0,8,AS6,E,21.5,15.1,18.6,15,305,3.0,6.0
2017,Ford,F-150 FFV 4X4 (LT Tire Pkg),Pickup truck: Standard,5.0,8,AS6,X,16.0,11.8,14.1,20,330,3.0,6.0
2017,Ford,F-150 FFV 4X4 (LT Tire Pkg),Pickup truck: Standard,5.0,8,AS6,E,21.5,15.1,18.6,15,306,3.0,6.0
2017,Ford,F-150 FFV 4X4 (Payload Pkg),Pickup truck: Standard,5.0,8,AS6,E,22.2,16.5,19.6,14,326,3.0,6.0
2017,Ford,Flex,Sport utility vehicle: Standard,3.5,6,AS6,X,14.7,10.2,12.7,22,298,4.0,6.0
2017,Ford,Flex AWD,Sport utility vehicle: Standard,3.5,6,AS6,X,14.7,10.7,12.9,22,303,3.0,6.0
2017,Ford,Flex AWD GTDI,Sport utility vehicle: Standard,3.5,6,AS6,X,15.7,11.2,13.7,21,321,3.0,6.0
2017,Ford,Focus FFV,Compact,2.0,4,M5,X,9.5,7.0,8.3,34,195,6.0,6.0
2017,Ford,Focus ST,Mid-size,2.0,4,M6,X,10.5,7.8,9.3,30,219,5.0,6.0
2017,Ford,Focus RS AWD,Mid-size,2.3,4,M6,Z,12.2,9.4,10.9,26,256,5.0,6.0
2017,Ford,Fusion,Mid-size,1.5,4,AS6,X,10.0,7.0,8.7,32,204,6.0,8.0
2017,Ford,Fusion,Mid-size,2.0,4,AS6,X,11.2,7.6,9.6,29,225,5.0,7.0
2017,Ford,Fusion,Mid-size,2.5,4,A6,X,11.3,7.5,9.6,29,224,5.0,7.0
2017,Ford,Fusion AWD,Mid-size,2.0,4,AS6,X,11.8,8.1,10.1,28,238,5.0,7.0
2017,Ford,Fusion AWD,Mid-size,2.7,6,AS6,X,13.5,9.0,11.5,25,270,4.0,7.0
2017,Ford,Mustang,Subcompact,2.3,4,AS6,X,11.0,7.9,9.6,29,226,5.0,6.0
2017,Ford,Mustang (Performance Pkg),Subcompact,2.3,4,AS6,X,11.8,8.3,10.2,28,239,5.0,6.0
2017,Ford,Mustang,Subcompact,2.3,4,M6,X,11.2,7.8,9.8,29,230,5.0,6.0
2017,Ford,Mustang (Performance Pkg),Subcompact,2.3,4,M6,X,11.2,8.4,9.8,29,230,5.0,6.0
2017,Ford,Mustang,Subcompact,3.7,6,AS6,X,12.8,8.9,11.1,25,259,4.0,6.0
2017,Ford,Mustang,Subcompact,3.7,6,M6,X,13.8,8.8,11.5,25,271,4.0,6.0
2017,Ford,Mustang,Subcompact,5.0,8,AS6,X,15.6,9.6,12.9,22,303,3.0,6.0
2017,Ford,Mustang,Subcompact,5.0,8,M6,X,15.8,9.8,13.1,22,307,3.0,6.0
2017,Ford,Mustang (Performance Pkg),Subcompact,5.0,8,M6,X,16.7,10.2,13.8,20,324,3.0,6.0
2017,Ford,Mustang Convertible,Subcompact,2.3,4,AS6,X,11.8,8.3,10.2,28,239,5.0,6.0
2017,Ford,Mustang Convertible,Subcompact,2.3,4,M6,X,11.2,8.7,10.1,28,237,5.0,6.0
2017,Ford,Mustang Convertible,Subcompact,5.0,8,AS6,X,15.5,10.3,13.2,21,309,3.0,6.0
2017,Ford,Mustang Convertible,Subcompact,5.0,8,M6,X,16.7,10.2,13.8,20,324,3.0,6.0
2017,Ford,Taurus,Full-size,2.0,4,AS6,X,11.8,8.1,10.1,28,238,5.0,6.0
2017,Ford,Taurus FFV,Full-size,3.5,6,AS6,X,13.1,8.7,11.1,25,260,4.0,6.0
2017,Ford,Taurus FFV,Full-size,3.5,6,AS6,E,17.6,11.7,15.0,19,249,5.0,6.0
2017,Ford,Taurus AWD,Full-size,3.5,6,AS6,X,14.7,9.8,12.5,23,293,4.0,6.0
2017,Ford,Taurus FFV AWD,Full-size,3.5,6,AS6,X,13.6,9.9,12.4,23,291,4.0,6.0
2017,Ford,Taurus FFV AWD,Full-size,3.5,6,AS6,E,18.7,13.4,16.3,17,271,4.0,6.0
2017,Ford,Transit Connect Van FFV,Special purpose vehicle,2.5,4,AS6,X,11.9,8.7,10.4,27,244,5.0,6.0
2017,Ford,Transit Connect Van FFV,Special purpose vehicle,2.5,4,AS6,E,16.1,11.9,14.2,20,234,5.0,6.0
2017,Ford,Transit Connect Wagon LWB FFV,Special purpose vehicle,2.5,4,AS6,X,12.4,8.8,10.8,26,253,5.0,6.0
2017,Ford,Transit Connect Wagon LWB FFV,Special purpose vehicle,2.5,4,AS6,E,16.8,12.1,14.7,19,242,5.0,6.0
2017,Genesis,G80 AWD,Full-size,3.8,6,AS8,X,14.3,9.5,12.1,23,286,4.0,6.0
2017,Genesis,G80 AWD,Full-size,5.0,8,AS8,Z,17.2,10.5,14.2,20,332,3.0,6.0
2017,Genesis,G90 AWD,Full-size,3.3,6,AS8,Z,13.7,9.7,11.9,24,279,4.0,6.0
2017,Genesis,G90 AWD,Full-size,5.0,8,AS8,Z,15.2,10.2,13.0,22,306,3.0,7.0
2017,GMC,Acadia,Sport utility vehicle: Standard,2.5,4,A6,X,11.0,9.2,10.2,28,239,5.0,6.0
2017,GMC,Acadia,Sport utility vehicle: Standard,3.6,6,A6,X,13.0,9.3,11.3,25,265,4.0,5.0
2017,GMC,Acadia AWD,Sport utility vehicle: Standard,2.5,4,A6,X,11.2,9.4,10.4,27,243,5.0,6.0
2017,GMC,Acadia AWD,Sport utility vehicle: Standard,3.6,6,A6,X,13.3,9.5,11.6,24,271,4.0,5.0
2017,GMC,Canyon,Pickup truck: Small,2.5,4,A6,X,12.0,9.2,10.7,26,252,5.0,6.0
2017,GMC,Canyon,Pickup truck: Small,2.5,4,M6,X,12.2,9.2,10.9,26,254,5.0,6.0
2017,GMC,Canyon,Pickup truck: Small,2.8,4,A6,D,10.8,7.9,9.5,30,255,5.0,6.0
2017,GMC,Canyon,Pickup truck: Small,3.6,6,A8,X,13.4,9.6,11.7,24,274,4.0,7.0
2017,GMC,Canyon 4WD,Pickup truck: Small,2.5,4,A6,X,12.7,9.6,11.3,25,263,4.0,6.0
2017,GMC,Canyon 4WD,Pickup truck: Small,2.8,4,A6,D,12.1,8.4,10.4,27,280,4.0,6.0
2017,GMC,Canyon 4WD,Pickup truck: Small,3.6,6,A8,X,14.0,9.9,12.2,23,286,4.0,7.0
2017,GMC,Sierra FFV,Pickup truck: Standard,4.3,6,A6,X,13.4,10.0,11.9,24,279,4.0,7.0
2017,GMC,Sierra FFV,Pickup truck: Standard,4.3,6,A6,E,19.3,14.3,17.1,17,284,4.0,7.0
2017,GMC,Sierra,Pickup truck: Standard,5.3,8,A6,X,14.6,10.3,12.7,22,297,4.0,5.0
2017,GMC,Sierra FFV,Pickup truck: Standard,5.3,8,A6,X,14.6,10.3,12.7,22,298,4.0,5.0
2017,GMC,Sierra FFV,Pickup truck: Standard,5.3,8,A6,E,19.7,13.9,17.1,17,284,4.0,5.0
2017,GMC,Sierra,Pickup truck: Standard,5.3,8,A8,X,15.2,10.7,13.1,22,309,3.0,5.0
2017,GMC,Sierra eAssist 4WD,Pickup truck: Standard,5.3,8,A8,X,14.4,11.2,13.0,22,303,3.0,5.0
2017,GMC,Sierra,Pickup truck: Standard,6.2,8,A8,Z,15.9,11.2,13.8,20,323,3.0,5.0
2017,GMC,Sierra 4WD FFV,Pickup truck: Standard,4.3,6,A6,X,14.1,10.6,12.5,23,294,4.0,7.0
2017,GMC,Sierra 4WD FFV,Pickup truck: Standard,4.3,6,A6,E,20.3,15.2,18.0,16,294,4.0,7.0
2017,GMC,Sierra 4WD,Pickup truck: Standard,5.3,8,A6,X,15.0,10.7,13.1,22,307,3.0,5.0
2017,GMC,Sierra 4WD FFV,Pickup truck: Standard,5.3,8,A6,X,15.0,10.7,13.1,22,307,3.0,5.0
2017,GMC,Sierra 4WD FFV,Pickup truck: Standard,5.3,8,A6,E,20.7,14.4,17.9,16,317,3.0,5.0
2017,GMC,Sierra 4WD,Pickup truck: Standard,5.3,8,A8,X,15.9,11.5,13.9,20,327,3.0,5.0
2017,GMC,Sierra 4WD,Pickup truck: Standard,6.2,8,A8,Z,16.0,11.7,14.1,20,330,3.0,5.0
2017,GMC,Terrain,Sport utility vehicle: Small,2.4,4,A6,X,11.0,7.5,9.4,30,221,5.0,6.0
2017,GMC,Terrain FFV,Sport utility vehicle: Small,2.4,4,A6,X,11.0,7.5,9.4,30,221,5.0,6.0
2017,GMC,Terrain FFV,Sport utility vehicle: Small,2.4,4,A6,E,15.6,11.0,13.6,21,223,5.0,6.0
2017,GMC,Terrain,Sport utility vehicle: Small,3.6,6,A6,X,14.1,9.7,12.1,23,285,4.0,6.0
2017,GMC,Terrain AWD,Sport utility vehicle: Small,2.4,4,A6,X,11.5,8.3,10.1,28,237,5.0,6.0
2017,GMC,Terrain AWD,Sport utility vehicle: Small,3.6,6,A6,X,15.0,10.4,13.0,22,304,3.0,6.0
2017,GMC,Yukon,Sport utility vehicle: Standard,5.3,8,A6,X,15.1,10.4,13.0,22,305,3.0,5.0
2017,GMC,Yukon FFV,Sport utility vehicle: Standard,5.3,8,A6,X,15.1,10.4,13.0,22,305,3.0,5.0
2017,GMC,Yukon FFV,Sport utility vehicle: Standard,5.3,8,A6,E,20.0,13.5,17.1,17,284,4.0,5.0
2017,GMC,Yukon 4WD,Sport utility vehicle: Standard,5.3,8,A6,X,15.2,10.8,13.2,21,310,3.0,5.0
2017,GMC,Yukon 4WD FFV,Sport utility vehicle: Standard,5.3,8,A6,X,15.2,10.8,13.2,21,310,3.0,5.0
2017,GMC,Yukon 4WD FFV,Sport utility vehicle: Standard,5.3,8,A6,E,20.8,14.5,18.0,16,299,3.0,5.0
2017,GMC,Yukon Denali 4WD,Sport utility vehicle: Standard,6.2,8,A8,Z,16.0,11.7,14.1,20,330,3.0,5.0
2017,GMC,Yukon XL,Sport utility vehicle: Standard,5.3,8,A6,X,15.1,10.4,13.0,22,305,3.0,5.0
2017,GMC,Yukon XL FFV,Sport utility vehicle: Standard,5.3,8,A6,X,15.1,10.4,13.0,22,305,3.0,5.0
2017,GMC,Yukon XL FFV,Sport utility vehicle: Standard,5.3,8,A6,E,20.0,13.5,17.1,17,284,4.0,5.0
2017,GMC,Yukon XL 4WD,Sport utility vehicle: Standard,5.3,8,A6,X,15.4,10.8,13.3,21,312,3.0,5.0
2017,GMC,Yukon XL 4WD FFV,Sport utility vehicle: Standard,5.3,8,A6,X,15.4,10.8,13.3,21,312,3.0,5.0
2017,GMC,Yukon XL 4WD FFV,Sport utility vehicle: Standard,5.3,8,A6,E,22.1,15.4,19.1,15,317,3.0,5.0
2017,GMC,Yukon XL Denali 4WD,Sport utility vehicle: Standard,6.2,8,A8,Z,16.3,11.7,14.2,20,333,3.0,5.0
2017,Honda,Accord,Mid-size,2.4,4,M6,X,10.4,7.4,9.0,31,210,6.0,6.0
2017,Honda,Accord Coupe,Mid-size,3.5,6,AS6,X,11.4,7.4,9.6,29,225,5.0,6.0
2017,Honda,Accord Coupe,Mid-size,3.5,6,M6,X,12.9,8.4,10.9,26,254,5.0,6.0
2017,Honda,Accord Sedan,Mid-size,3.5,6,A6,X,11.4,7.2,9.5,30,223,5.0,6.0
2017,Honda,HR-V,Station wagon: Small,1.8,4,M6,X,9.4,7.1,8.4,34,195,6.0,6.0
2017,Honda,Odyssey,Minivan,3.5,6,A6,X,12.3,8.6,10.7,26,251,5.0,5.0
2017,Honda,Pilot,Sport utility vehicle: Small,3.5,6,A6,X,12.4,8.8,10.8,26,254,5.0,6.0
2017,Honda,Pilot AWD,Sport utility vehicle: Small,3.5,6,A6,X,13.0,9.3,11.3,25,266,4.0,6.0
2017,Honda,Pilot AWD,Sport utility vehicle: Small,3.5,6,AS9,X,12.4,9.3,11.0,26,256,5.0,6.0
2017,Honda,Ridgeline AWD,Pickup truck: Standard,3.5,6,A6,X,12.8,9.5,11.3,25,264,4.0,6.0
2017,Hyundai,Elantra GT,Mid-size,2.0,4,AS6,X,9.8,7.3,8.7,32,206,6.0,6.0
2017,Hyundai,Elantra GT,Mid-size,2.0,4,M6,X,9.8,7.2,8.7,32,204,6.0,6.0
2017,Hyundai,Santa Fe,Sport utility vehicle: Small,3.3,6,AS6,X,12.9,9.4,11.3,25,265,4.0,6.0
2017,Hyundai,Santa Fe AWD,Sport utility vehicle: Small,3.3,6,AS6,X,13.0,9.7,11.5,25,269,4.0,6.0
2017,Hyundai,Santa Fe Ultimate AWD,Sport utility vehicle: Small,3.3,6,AS6,X,13.9,10.8,12.5,23,295,4.0,6.0
2017,Hyundai,Santa Fe Sport,Sport utility vehicle: Small,2.4,4,AS6,X,11.1,8.6,10.0,28,235,5.0,7.0
2017,Hyundai,Santa Fe Sport AWD,Sport utility vehicle: Small,2.0,4,AS6,X,12.5,9.6,11.2,25,264,4.0,6.0
2017,Hyundai,Santa Fe Sport AWD,Sport utility vehicle: Small,2.4,4,AS6,X,12.0,9.1,10.7,26,253,5.0,7.0
2017,Hyundai,Sonata,Full-size,2.0,4,AS6,X,10.5,7.6,9.2,31,216,6.0,6.0
2017,Hyundai,Sonata Sport/Limited,Full-size,2.4,4,AS6,X,10.0,7.2,8.7,32,207,6.0,7.0
2017,Hyundai,Tucson,Sport utility vehicle: Small,1.6,4,AM7,X,9.9,8.5,9.3,30,221,5.0,6.0
2017,Hyundai,Tucson,Sport utility vehicle: Small,2.0,4,AS6,X,10.1,7.8,9.0,31,213,6.0,6.0
2017,Hyundai,Tucson AWD,Sport utility vehicle: Small,2.0,4,AS6,X,11.0,9.1,10.2,28,241,5.0,6.0
2017,Hyundai,Veloster Turbo,Compact,1.6,4,M6,X,9.4,7.2,8.4,34,200,6.0,6.0
2017,Infiniti,Q50 AWD,Mid-size,2.0,4,AS7,Z,10.7,8.4,9.6,29,226,5.0,6.0
2017,Infiniti,Q50 AWD,Mid-size,3.0,6,AS7,Z,12.6,8.8,10.9,26,256,5.0,6.0
2017,Infiniti,Q50 Hybrid AWD,Compact,3.5,6,AS7,Z,9.1,7.7,8.5,33,200,6.0,6.0
2017,Infiniti,Q50S Red Sport AWD,Mid-size,3.0,6,AS7,Z,12.3,9.2,10.9,26,257,5.0,6.0
2017,Infiniti,Q60 AWD,Subcompact,2.0,4,AS7,Z,11.2,8.5,10.0,28,233,5.0,6.0
2017,Infiniti,Q60 AWD,Subcompact,3.0,6,AS7,Z,12.4,8.8,10.8,26,253,5.0,6.0
2017,Infiniti,Q60S Red Sport AWD,Subcompact,3.0,6,AS7,Z,12.5,9.2,11.0,26,259,4.0,6.0
2017,Infiniti,Q70 AWD,Mid-size,3.7,6,AS7,Z,13.2,9.8,11.7,24,274,4.0,6.0
2017,Infiniti,Q70 AWD,Mid-size,5.6,8,AS7,Z,14.9,10.2,12.8,22,300,3.0,6.0
2017,Infiniti,QX30,Compact,2.0,4,AM7,Z,9.7,7.1,8.5,33,200,6.0,6.0
2017,Infiniti,QX30 AWD,Compact,2.0,4,AM7,Z,10.6,8.0,9.4,30,221,5.0,6.0
2017,Infiniti,QX50 AWD,Station wagon: Small,3.7,6,AS7,Z,13.7,9.8,11.9,24,280,4.0,6.0
2017,Infiniti,QX60,Sport utility vehicle: Small,3.5,6,AV7,Z,11.9,8.8,10.5,27,246,5.0,7.0
2017,Infiniti,QX60 AWD,Sport utility vehicle: Small,3.5,6,AV7,Z,12.5,9.1,10.9,26,257,4.0,6.0
2017,Infiniti,QX60 Hybrid AWD,Sport utility vehicle: Standard,2.5,4,AV7,X,9.5,8.6,9.1,31,214,6.0,6.0
2017,Infiniti,QX70 AWD,Sport utility vehicle: Small,3.7,6,AS7,Z,14.5,10.8,12.8,22,301,3.0,6.0
2017,Jaguar,F-PACE 35t,Sport utility vehicle: Small,3.0,6,AS8,Z,13.3,10.0,11.8,24,277,4.0,8.0
2017,Jaguar,F-TYPE Convertible,Two-seater,3.0,6,AS8,Z,11.9,8.5,10.4,27,242,5.0,8.0
2017,Jaguar,F-TYPE Convertible,Two-seater,3.0,6,M6,Z,14.9,9.8,12.6,22,296,4.0,8.0
2017,Jaguar,F-TYPE Coupe,Two-seater,3.0,6,AS8,Z,11.9,8.5,10.4,27,242,5.0,8.0
2017,Jaguar,F-TYPE Coupe,Two-seater,3.0,6,M6,Z,14.9,9.8,12.6,22,296,4.0,8.0
2017,Jaguar,F-TYPE R Convertible AWD,Two-seater,5.0,8,AS8,Z,15.6,10.4,13.3,21,311,3.0,6.0
2017,Jaguar,F-TYPE R Coupe AWD,Two-seater,5.0,8,AS6,Z,15.6,10.4,13.3,21,311,3.0,6.0
2017,Jaguar,F-TYPE S Convertible,Two-seater,3.0,6,AS8,Z,12.4,8.8,10.8,26,253,5.0,8.0
2017,Jaguar,F-TYPE S Convertible,Two-seater,3.0,6,M6,Z,15.3,10.0,12.9,22,302,3.0,8.0
2017,Jaguar,F-TYPE S Convertible AWD,Two-seater,3.0,6,AS8,Z,13.0,9.2,11.3,25,265,4.0,8.0
2017,Jaguar,F-TYPE S Coupe,Two-seater,3.0,6,AS8,Z,12.4,8.8,10.8,26,253,5.0,8.0
2017,Jaguar,F-TYPE S Coupe,Two-seater,3.0,6,M6,Z,15.3,10.0,12.9,22,302,3.0,8.0
2017,Jaguar,F-TYPE S Coupe AWD,Two-seater,3.0,6,AS8,Z,13.0,9.2,11.3,25,265,4.0,8.0
2017,Jaguar,XE 35t AWD,Compact,3.0,6,AS8,Z,11.8,8.2,10.2,28,238,5.0,8.0
2017,Jaguar,XF 35t AWD,Mid-size,3.0,6,AS8,Z,12.0,8.4,10.4,27,243,5.0,8.0
2017,Jaguar,XJ R-Sport 3.0 AWD,Full-size,3.0,6,AS8,Z,14.0,9.0,11.8,24,276,4.0,8.0
2017,Jaguar,XJL Portfolio 3.0 AWD,Full-size,3.0,6,AS8,Z,14.0,9.4,11.9,24,280,4.0,8.0
2017,Jaguar,XJR,Full-size,5.0,8,AS8,Z,15.8,10.3,13.3,21,313,3.0,6.0
2017,Jaguar,XJR LWB,Full-size,5.0,8,AS8,Z,15.8,10.3,13.3,21,313,3.0,6.0
2017,Jeep,Cherokee,Sport utility vehicle: Small,2.4,4,A9,X,11.0,7.8,9.6,29,225,5.0,6.0
2017,Jeep,Cherokee,Sport utility vehicle: Small,3.2,6,A9,X,11.4,8.3,10.0,28,234,5.0,6.0
2017,Jeep,Cherokee 4X4 Active Drive I,Sport utility vehicle: Small,2.4,4,A9,X,11.3,8.4,10.0,28,235,5.0,6.0
2017,Jeep,Cherokee 4X4 Active Drive I,Sport utility vehicle: Small,3.2,6,A9,X,11.6,8.6,10.3,27,241,5.0,6.0
2017,Jeep,Cherokee 4X4 Active Drive II,Sport utility vehicle: Small,2.4,4,A9,X,11.4,8.7,10.2,28,240,5.0,5.0
2017,Jeep,Cherokee 4X4 Active Drive II,Sport utility vehicle: Small,3.2,6,A9,X,12.8,9.0,11.1,25,259,4.0,6.0
2017,Jeep,Cherokee 4X4 Active Drive Lock,Sport utility vehicle: Small,2.4,4,A9,X,12.1,9.4,10.9,26,256,5.0,5.0
2017,Jeep,Cherokee 4X4 Active Drive Lock,Sport utility vehicle: Small,3.2,6,A9,X,12.9,9.9,11.6,24,269,4.0,6.0
2017,Jeep,Compass,Sport utility vehicle: Small,2.0,4,AV,X,10.8,9.0,10.0,28,235,5.0,6.0
2017,Jeep,Compass,Sport utility vehicle: Small,2.0,4,M5,X,10.3,7.9,9.3,30,216,6.0,5.0
2017,Jeep,Compass,Sport utility vehicle: Small,2.4,4,A6,X,11.3,8.7,10.1,28,238,5.0,6.0
2017,Jeep,Compass,Sport utility vehicle: Small,2.4,4,M5,X,10.2,8.3,9.3,30,219,5.0,5.0
2017,Jeep,Compass 4X4,Sport utility vehicle: Small,2.4,4,A6,X,11.7,9.2,10.6,27,249,5.0,6.0
2017,Jeep,Compass 4X4,Sport utility vehicle: Small,2.4,4,AV,X,11.7,10.3,11.1,25,259,4.0,6.0
